model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model,clean_brightness,corr_brightness,delta_brightness,abs_delta_brightness,clean_contrast,corr_contrast,delta_contrast,abs_delta_contrast,clean_hf_energy,corr_hf_energy,delta_hf_energy,abs_delta_hf_energy,clean_edge_strength,corr_edge_strength,delta_edge_strength,abs_delta_edge_strength,clean_edge_density,corr_edge_density,delta_edge_density,abs_delta_edge_density,clean_entropy,corr_entropy,delta_entropy,abs_delta_entropy,clean_saturation,corr_saturation,delta_saturation,abs_delta_saturation,clean_colorfulness,corr_colorfulness,delta_colorfulness,abs_delta_colorfulness
resnet101,ig,n03899768,patio,0,1538,glass_blur,blur,1,0.0064132334664464,0.0011738990433514118,0.005239334423094988,0,0,0.23962450592885376,0.2567173514786395,26.30352999721809,1.691820533051706,1.4223289059788318,-0.2694916270728742,CNN,0.44739967584609985,0.44344040751457214,-0.00395926833152771,0.00395926833152771,0.26076066493988037,0.24078777432441711,-0.019972890615463257,0.019972890615463257,0.026732034981250763,0.005311528220772743,-0.02142050676047802,0.02142050676047802,0.05763908848166466,0.032220810651779175,-0.025418277829885483,0.025418277829885483,0.05763908848166466,0.032220810651779175,-0.025418277829885483,0.025418277829885483,5.445182990002064,5.381048012665867,-0.064134977336197,0.064134977336197,0.29201626777648926,0.28369140625,-0.008324861526489258,0.008324861526489258,0.16356031596660614,0.15610887110233307,-0.007451444864273071,0.007451444864273071
resnet101,cam,n03899768,patio,0,1538,glass_blur,blur,2,0.0064132334664464,0.0005023943958804011,0.0059108390705659986,0,0,0.6116910229645094,0.8350933017056155,6.698575540997913,4.373328451526808,4.163939246793344,-0.20938920473346379,CNN,0.44739967584609985,0.44303590059280396,-0.0043637752532958984,0.0043637752532958984,0.26076066493988037,0.23490232229232788,-0.02585834264755249,0.02585834264755249,0.026732034981250763,0.002774412976577878,-0.023957622004672885,0.023957622004672885,0.05763908848166466,0.025923993438482285,-0.03171509504318237,0.03171509504318237,0.05763908848166466,0.025923993438482285,-0.03171509504318237,0.03171509504318237,5.445182990002064,5.369667322542209,-0.0755156674598556,0.0755156674598556,0.29201626777648926,0.28179845213890076,-0.010217815637588501,0.010217815637588501,0.16356031596660614,0.1543012112379074,-0.00925910472869873,0.00925910472869873
resnet101,ig,n03899768,patio,0,1538,glass_blur,blur,2,0.0064132334664464,0.0005023943958804011,0.0059108390705659986,0,0,0.24841398183853713,0.2672831039022593,21.031567615074405,1.691820533051706,1.370739625548457,-0.321080907503249,CNN,0.44739967584609985,0.44303590059280396,-0.0043637752532958984,0.0043637752532958984,0.26076066493988037,0.23490232229232788,-0.02585834264755249,0.02585834264755249,0.026732034981250763,0.002774412976577878,-0.023957622004672885,0.023957622004672885,0.05763908848166466,0.025923993438482285,-0.03171509504318237,0.03171509504318237,0.05763908848166466,0.025923993438482285,-0.03171509504318237,0.03171509504318237,5.445182990002064,5.369667322542209,-0.0755156674598556,0.0755156674598556,0.29201626777648926,0.28179845213890076,-0.010217815637588501,0.010217815637588501,0.16356031596660614,0.1543012112379074,-0.00925910472869873,0.00925910472869873
resnet101,cam,n03899768,patio,0,1538,glass_blur,blur,3,0.0064132334664464,0.0006663106032647192,0.0057469228631816804,0,0,0.2559914898942494,0.510773267356178,9.269168822074416,4.373328451526808,4.360386256854303,-0.01294219467250457,CNN,0.44739967584609985,0.4439392387866974,-0.003460437059402466,0.003460437059402466,0.26076066493988037,0.2279856652021408,-0.03277499973773956,0.03277499973773956,0.026732034981250763,0.0026556281372904778,-0.024076406843960285,0.024076406843960285,0.05763908848166466,0.022364510223269463,-0.035274578258395195,0.035274578258395195,0.05763908848166466,0.022364510223269463,-0.035274578258395195,0.035274578258395195,5.445182990002064,5.363136061181418,-0.08204692882064624,0.08204692882064624,0.29201626777648926,0.2785918414592743,-0.013424426317214966,0.013424426317214966,0.16356031596660614,0.15170268714427948,-0.01185762882232666,0.01185762882232666
resnet101,ig,n03899768,patio,0,1538,glass_blur,blur,3,0.0064132334664464,0.0006663106032647192,0.0057469228631816804,0,0,0.21981160741415984,0.19387095051941614,23.818809990146494,1.691820533051706,1.2649475347965466,-0.42687299825515934,CNN,0.44739967584609985,0.4439392387866974,-0.003460437059402466,0.003460437059402466,0.26076066493988037,0.2279856652021408,-0.03277499973773956,0.03277499973773956,0.026732034981250763,0.0026556281372904778,-0.024076406843960285,0.024076406843960285,0.05763908848166466,0.022364510223269463,-0.035274578258395195,0.035274578258395195,0.05763908848166466,0.022364510223269463,-0.035274578258395195,0.035274578258395195,5.445182990002064,5.363136061181418,-0.08204692882064624,0.08204692882064624,0.29201626777648926,0.2785918414592743,-0.013424426317214966,0.013424426317214966,0.16356031596660614,0.15170268714427948,-0.01185762882232666,0.01185762882232666
resnet101,cam,n03899768,patio,0,1538,glass_blur,blur,4,0.0064132334664464,0.000498692155815661,0.005914541310630739,0,0,0.2994108888457306,0.5615983061684017,2.962862708644055,4.373328451526808,4.720274249340177,0.346945797813369,CNN,0.44739967584609985,0.44212764501571655,-0.005272030830383301,0.005272030830383301,0.26076066493988037,0.22463855147361755,-0.03612211346626282,0.03612211346626282,0.026732034981250763,0.0023798812180757523,-0.02435215376317501,0.02435215376317501,0.05763908848166466,0.01986480876803398,-0.037774279713630676,0.037774279713630676,0.05763908848166466,0.01986480876803398,-0.037774279713630676,0.037774279713630676,5.445182990002064,5.330185305097775,-0.11499768490428952,0.11499768490428952,0.29201626777648926,0.27723944187164307,-0.014776825904846191,0.014776825904846191,0.16356031596660614,0.14995776116847992,-0.01360255479812622,0.01360255479812622
resnet101,ig,n03899768,patio,0,1538,glass_blur,blur,4,0.0064132334664464,0.000498692155815661,0.005914541310630739,0,0,0.22975125597353266,0.24042287044603297,19.021432374841808,1.691820533051706,1.7766217752047924,0.08480124215308638,CNN,0.44739967584609985,0.44212764501571655,-0.005272030830383301,0.005272030830383301,0.26076066493988037,0.22463855147361755,-0.03612211346626282,0.03612211346626282,0.026732034981250763,0.0023798812180757523,-0.02435215376317501,0.02435215376317501,0.05763908848166466,0.01986480876803398,-0.037774279713630676,0.037774279713630676,0.05763908848166466,0.01986480876803398,-0.037774279713630676,0.037774279713630676,5.445182990002064,5.330185305097775,-0.11499768490428952,0.11499768490428952,0.29201626777648926,0.27723944187164307,-0.014776825904846191,0.014776825904846191,0.16356031596660614,0.14995776116847992,-0.01360255479812622,0.01360255479812622
resnet101,cam,n03899768,patio,0,1538,glass_blur,blur,5,0.0064132334664464,0.0002172368549508974,0.006195996611495502,0,0,0.11294704740781814,0.21480980849987605,7.59862735732933,4.373328451526808,4.609319963684101,0.23599151215729286,CNN,0.44739967584609985,0.4431839883327484,-0.00421568751335144,0.00421568751335144,0.26076066493988037,0.2172427475452423,-0.04351791739463806,0.04351791739463806,0.026732034981250763,0.0014360203640535474,-0.025296014617197216,0.025296014617197216,0.05763908848166466,0.014422830194234848,-0.04321625828742981,0.04321625828742981,0.05763908848166466,0.014422830194234848,-0.04321625828742981,0.04321625828742981,5.445182990002064,5.274015761579369,-0.1711672284226955,0.1711672284226955,0.29201626777648926,0.273753821849823,-0.01826244592666626,0.01826244592666626,0.16356031596660614,0.14766158163547516,-0.01589873433113098,0.01589873433113098
resnet101,ig,n03899768,patio,0,1538,glass_blur,blur,5,0.0064132334664464,0.0002172368549508974,0.006195996611495502,0,0,0.2013406751256883,0.0994492033448774,29.318245199833527,1.691820533051706,0.5793125079889252,-1.1125080250627808,CNN,0.44739967584609985,0.4431839883327484,-0.00421568751335144,0.00421568751335144,0.26076066493988037,0.2172427475452423,-0.04351791739463806,0.04351791739463806,0.026732034981250763,0.0014360203640535474,-0.025296014617197216,0.025296014617197216,0.05763908848166466,0.014422830194234848,-0.04321625828742981,0.04321625828742981,0.05763908848166466,0.014422830194234848,-0.04321625828742981,0.04321625828742981,5.445182990002064,5.274015761579369,-0.1711672284226955,0.1711672284226955,0.29201626777648926,0.273753821849823,-0.01826244592666626,0.01826244592666626,0.16356031596660614,0.14766158163547516,-0.01589873433113098,0.01589873433113098
resnet101,cam,n03899768,patio,0,1538,motion_blur,blur,1,0.0064132334664464,0.0015696936752647161,0.0048435397911816835,0,0,0.37235060850540136,0.7728185532459274,8.802651532674915,4.373328451526808,4.453883308480847,0.08055485695403952,CNN,0.44739967584609985,0.4432080388069153,-0.00419163703918457,0.00419163703918457,0.26076066493988037,0.2447168081998825,-0.016043856739997864,0.016043856739997864,0.026732034981250763,0.008199334144592285,-0.018532700836658478,0.018532700836658478,0.05763908848166466,0.036030758172273636,-0.02160833030939102,0.02160833030939102,0.05763908848166466,0.036030758172273636,-0.02160833030939102,0.02160833030939102,5.445182990002064,5.398206214335191,-0.04697677566687286,0.04697677566687286,0.29201626777648926,0.284613698720932,-0.007402569055557251,0.007402569055557251,0.16356031596660614,0.15676850080490112,-0.006791815161705017,0.006791815161705017
resnet101,ig,n03899768,patio,0,1538,motion_blur,blur,1,0.0064132334664464,0.0015696936752647161,0.0048435397911816835,0,0,0.2618344125227887,0.3458548683379857,22.870571354754993,1.691820533051706,1.8524194343365283,0.16059890128482235,CNN,0.44739967584609985,0.4432080388069153,-0.00419163703918457,0.00419163703918457,0.26076066493988037,0.2447168081998825,-0.016043856739997864,0.016043856739997864,0.026732034981250763,0.008199334144592285,-0.018532700836658478,0.018532700836658478,0.05763908848166466,0.036030758172273636,-0.02160833030939102,0.02160833030939102,0.05763908848166466,0.036030758172273636,-0.02160833030939102,0.02160833030939102,5.445182990002064,5.398206214335191,-0.04697677566687286,0.04697677566687286,0.29201626777648926,0.284613698720932,-0.007402569055557251,0.007402569055557251,0.16356031596660614,0.15676850080490112,-0.006791815161705017,0.006791815161705017
resnet101,cam,n03899768,patio,0,1538,motion_blur,blur,2,0.0064132334664464,0.0015568874077871442,0.0048563460586592555,0,0,0.5779874213836478,0.8852799387258873,8.666538603325087,4.373328451526808,4.566487507362147,0.19315905583533954,CNN,0.44739967584609985,0.4457135498523712,-0.0016861259937286377,0.0016861259937286377,0.26076066493988037,0.23846572637557983,-0.022294938564300537,0.022294938564300537,0.026732034981250763,0.004213241394609213,-0.02251879358664155,0.02251879358664155,0.05763908848166466,0.029282154515385628,-0.02835693396627903,0.02835693396627903,0.05763908848166466,0.029282154515385628,-0.02835693396627903,0.02835693396627903,5.445182990002064,5.350996347328781,-0.09418664267328314,0.09418664267328314,0.29201626777648926,0.2803468406200409,-0.011669427156448364,0.011669427156448364,0.16356031596660614,0.15411247313022614,-0.009447842836380005,0.009447842836380005
resnet101,ig,n03899768,patio,0,1538,motion_blur,blur,2,0.0064132334664464,0.0015568874077871442,0.0048563460586592555,0,0,0.20422366210703144,0.18691888595985243,29.29452303089578,1.691820533051706,0.6334562723740679,-1.0583642606776382,CNN,0.44739967584609985,0.4457135498523712,-0.0016861259937286377,0.0016861259937286377,0.26076066493988037,0.23846572637557983,-0.022294938564300537,0.022294938564300537,0.026732034981250763,0.004213241394609213,-0.02251879358664155,0.02251879358664155,0.05763908848166466,0.029282154515385628,-0.02835693396627903,0.02835693396627903,0.05763908848166466,0.029282154515385628,-0.02835693396627903,0.02835693396627903,5.445182990002064,5.350996347328781,-0.09418664267328314,0.09418664267328314,0.29201626777648926,0.2803468406200409,-0.011669427156448364,0.011669427156448364,0.16356031596660614,0.15411247313022614,-0.009447842836380005,0.009447842836380005
resnet101,cam,n03899768,patio,0,1538,motion_blur,blur,3,0.0064132334664464,0.0011487767333164811,0.005264456733129919,0,0,0.3417112299465241,0.6138563507753345,18.195526384024053,4.373328451526808,4.030962467284006,-0.34236598424280196,CNN,0.44739967584609985,0.44320347905158997,-0.004196196794509888,0.004196196794509888,0.26076066493988037,0.23544588685035706,-0.025314778089523315,0.025314778089523315,0.026732034981250763,0.004739406052976847,-0.021992628928273916,0.021992628928273916,0.05763908848166466,0.026773320510983467,-0.03086576797068119,0.03086576797068119,0.05763908848166466,0.026773320510983467,-0.03086576797068119,0.03086576797068119,5.445182990002064,5.3554377657191825,-0.08974522428288179,0.08974522428288179,0.29201626777648926,0.27910682559013367,-0.01290944218635559,0.01290944218635559,0.16356031596660614,0.1514631062746048,-0.012097209692001343,0.012097209692001343
resnet101,ig,n03899768,patio,0,1538,motion_blur,blur,3,0.0064132334664464,0.0011487767333164811,0.005264456733129919,0,0,0.17738151102768654,0.12593570620299524,38.649181263705735,1.691820533051706,1.0362088251965975,-0.6556117078551085,CNN,0.44739967584609985,0.44320347905158997,-0.004196196794509888,0.004196196794509888,0.26076066493988037,0.23544588685035706,-0.025314778089523315,0.025314778089523315,0.026732034981250763,0.004739406052976847,-0.021992628928273916,0.021992628928273916,0.05763908848166466,0.026773320510983467,-0.03086576797068119,0.03086576797068119,0.05763908848166466,0.026773320510983467,-0.03086576797068119,0.03086576797068119,5.445182990002064,5.3554377657191825,-0.08974522428288179,0.08974522428288179,0.29201626777648926,0.27910682559013367,-0.01290944218635559,0.01290944218635559,0.16356031596660614,0.1514631062746048,-0.012097209692001343,0.012097209692001343
resnet101,cam,n03899768,patio,0,1538,motion_blur,blur,4,0.0064132334664464,0.0004046908288728446,0.006008542637573555,0,0,0.13980692788188528,0.5047856779982758,15.14463444057214,4.373328451526808,4.491370450218424,0.11804199869161636,CNN,0.44739967584609985,0.4315573275089264,-0.015842348337173462,0.015842348337173462,0.26076066493988037,0.21531841158866882,-0.04544225335121155,0.04544225335121155,0.026732034981250763,0.002304753754287958,-0.024427281226962805,0.024427281226962805,0.05763908848166466,0.018825063481926918,-0.03881402499973774,0.03881402499973774,0.05763908848166466,0.018825063481926918,-0.03881402499973774,0.03881402499973774,5.445182990002064,5.308013759164375,-0.1371692308376895,0.1371692308376895,0.29201626777648926,0.27330607175827026,-0.018710196018218994,0.018710196018218994,0.16356031596660614,0.143287792801857,-0.020272523164749146,0.020272523164749146
resnet101,ig,n03899768,patio,0,1538,motion_blur,blur,4,0.0064132334664464,0.0004046908288728446,0.006008542637573555,0,0,0.17338945399275107,0.12426253075200083,24.649772310666158,1.691820533051706,1.8687167512483436,0.1768962181966376,CNN,0.44739967584609985,0.4315573275089264,-0.015842348337173462,0.015842348337173462,0.26076066493988037,0.21531841158866882,-0.04544225335121155,0.04544225335121155,0.026732034981250763,0.002304753754287958,-0.024427281226962805,0.024427281226962805,0.05763908848166466,0.018825063481926918,-0.03881402499973774,0.03881402499973774,0.05763908848166466,0.018825063481926918,-0.03881402499973774,0.03881402499973774,5.445182990002064,5.308013759164375,-0.1371692308376895,0.1371692308376895,0.29201626777648926,0.27330607175827026,-0.018710196018218994,0.018710196018218994,0.16356031596660614,0.143287792801857,-0.020272523164749146,0.020272523164749146
resnet101,cam,n03899768,patio,0,1538,motion_blur,blur,5,0.0064132334664464,0.0005125388852320611,0.0059006945812143385,0,0,0.13987284287011809,0.2603336040574281,18.559587315507773,4.373328451526808,4.451636344610648,0.07830789308384034,CNN,0.44739967584609985,0.4273092746734619,-0.02009040117263794,0.02009040117263794,0.26076066493988037,0.20807750523090363,-0.052683159708976746,0.052683159708976746,0.026732034981250763,0.0020927931182086468,-0.024639241863042116,0.024639241863042116,0.05763908848166466,0.016728462651371956,-0.0409106258302927,0.0409106258302927,0.05763908848166466,0.016728462651371956,-0.0409106258302927,0.0409106258302927,5.445182990002064,5.259079049389654,-0.1861039406124103,0.1861039406124103,0.29201626777648926,0.27055174112319946,-0.021464526653289795,0.021464526653289795,0.16356031596660614,0.13979485630989075,-0.023765459656715393,0.023765459656715393
